player_name,stat_type,line,description,start_time,team,odds_type,adjusted_odds,pick_type,flash_sale_line,is_promo
Precious Achiuwa,Assists,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Precious Achiuwa,Steals,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Steals,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,3-PT Made,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,Rebounds,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Russell Westbrook,Steals,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Assists,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Steals,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Steals,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Blocked Shots,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Blks+Stls,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Blks+Stls,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Blks+Stls,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Points - 1st 3 Minutes,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
DeMar DeRozan,Points - 1st 3 Minutes,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Points - 1st 3 Minutes,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Points - 1st 3 Minutes,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Points - 1st 3 Minutes,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Points - 1st 3 Minutes,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,Points - 1st 3 Minutes,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Points - 1st 3 Minutes,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Steals,2.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Josh Okogie,Assists,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Josh Okogie,Rebounds,2.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Alperen Sengun,3-PT Attempted,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Steals,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
DeMar DeRozan,3-PT Attempted,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
DeMar DeRozan,Personal Fouls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
DeMar DeRozan,Turnovers,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Assists,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Blks+Stls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Free Throws Made,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,,Standard,,False
Jabari Smith,Personal Fouls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Turnovers,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Assists,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Keegan Murray,Blocked Shots,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Free Throws Attempted,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Keegan Murray,Free Throws Made,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Keegan Murray,Personal Fouls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Keegan Murray,Turnovers,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Blks+Stls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,,Standard,,False
Kevin Durant,Personal Fouls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Malik Monk,Free Throws Attempted,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Malik Monk,Personal Fouls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Malik Monk,Rebounds,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Malik Monk,Turnovers,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Maxime Raynaud,Blks+Stls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Turnovers,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Nique Clifford,Free Throws Attempted,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Nique Clifford,Free Throws Made,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Nique Clifford,Turnovers,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Precious Achiuwa,Assists,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Precious Achiuwa,Blks+Stls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Precious Achiuwa,Personal Fouls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Blks+Stls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Russell Westbrook,Personal Fouls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Tari Eason,Blks+Stls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Free Throws Attempted,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,,Standard,,False
Alperen Sengun,Blocked Shots,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
DeMar DeRozan,3-PT Made,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
DeMar DeRozan,Rebounds,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
DeMar DeRozan,Steals,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,3-PT Made,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Blocked Shots,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Steals,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Steals,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,3-PT Made,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Kevin Durant,Blocked Shots,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Steals,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Malik Monk,Steals,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Blocked Shots,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Steals,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Nique Clifford,3-PT Made,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Nique Clifford,Assists,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Nique Clifford,Steals,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Precious Achiuwa,Blocked Shots,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Precious Achiuwa,Steals,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,3-PT Made,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Blocked Shots,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,Steals,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,3-PT Made,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Blocked Shots,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Malik Monk,3-PT Made,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,True,Standard,,False
Keegan Murray,3-PT Made,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Keegan Murray,Blks+Stls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Maxime Raynaud,Personal Fouls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Malik Monk,Assists,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Turnovers,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Steals,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Blks+Stls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Offensive Rebounds,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,False,Standard,,False
Alperen Sengun,Assists - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Points - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Alperen Sengun,Rebounds - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Points - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Rebounds - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Rebounds - 1st 3 Minutes,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Points - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Kevin Durant,Rebounds - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Points - 1st 3 Minutes,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Rebounds - 1st 3 Minutes,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Precious Achiuwa,Points - 1st 3 Minutes,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Precious Achiuwa,Rebounds - 1st 3 Minutes,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,Assists - 1st 3 Minutes,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,Points - 1st 3 Minutes,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Points - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Rebounds - 1st 3 Minutes,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Rebounds,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Alperen Sengun,3-PT Made,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Nique Clifford,Blks+Stls,1.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Clint Capela,Blks+Stls,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Josh Okogie,3-PT Made,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Clint Capela,Assists,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Clint Capela,Blocked Shots,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Clint Capela,Steals,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Josh Okogie,Assists,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Josh Okogie,Steals,1.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,3-PT Made,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Blocked Shots,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
DeMar DeRozan,3-PT Made,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
DeMar DeRozan,Blks+Stls,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
DeMar DeRozan,Blocked Shots,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
DeMar DeRozan,Steals,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Jabari Smith,Blocked Shots,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Steals,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Keegan Murray,Steals,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Kevin Durant,Blocked Shots,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,,Standard,,False
Kevin Durant,Steals,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Malik Monk,Blks+Stls,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Malik Monk,Blocked Shots,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Malik Monk,Steals,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Maxime Raynaud,3-PT Attempted,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Maxime Raynaud,3-PT Made,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Blocked Shots,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Steals,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Nique Clifford,3-PT Made,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Nique Clifford,Blocked Shots,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Nique Clifford,Steals,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Precious Achiuwa,3-PT Made,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Precious Achiuwa,Free Throws Made,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,standard,,Standard,,False
Precious Achiuwa,Steals,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Precious Achiuwa,Turnovers,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Blocked Shots,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Free Throws Made,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,,Standard,,False
Russell Westbrook,Blks+Stls,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Russell Westbrook,Blocked Shots,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,Steals,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Blocked Shots,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Steals,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Keegan Murray,Blocked Shots,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Precious Achiuwa,Assists,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Precious Achiuwa,Blocked Shots,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Steals,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Maxime Raynaud,Assists,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Steals,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Kevin Durant,Dunks,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,False,Standard,,False
Precious Achiuwa,3-PT Attempted,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Alperen Sengun,Points - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Kevin Durant,Points - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Precious Achiuwa,Points - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Blks+Stls,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Kevin Durant,Offensive Rebounds,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,False,Standard,,False
Alperen Sengun,Rebounds - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
DeMar DeRozan,Assists - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
DeMar DeRozan,Rebounds - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Assists - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Assists - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Keegan Murray,Rebounds - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Assists - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Rebounds - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Assists - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Points - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Maxime Raynaud,Rebounds - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Precious Achiuwa,Assists - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Assists - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Rebounds - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Russell Westbrook,Rebounds - 1st 3 Minutes,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Assists - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Rebounds - 1st 3 Minutes,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Malik Monk,3-PT Made,0.5,HOU,2026-02-25T20:10:00.000-05:00,SAC,goblin,True,"Goblin (easier, lower payout)",,False
Clint Capela,Assists,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Clint Capela,Blocked Shots,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,standard,,Standard,,False
Josh Okogie,3-PT Made,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Josh Okogie,Assists,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Josh Okogie,Blks+Stls,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Josh Okogie,Blocked Shots,0.5,SAC,2026-02-25T20:10:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Kevin Porter,Fantasy Score,40.0,CLE,2026-02-25T20:10:00.000-05:00,MIL,standard,False,Standard,,False
Kevin Porter,Pts+Rebs+Asts,35.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Ryan Rollins,Fantasy Score,35.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,standard,False,Standard,,False
Kevin Porter,Pts+Asts,34.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Kevin Porter,Pts+Rebs,34.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Ryan Rollins,Pts+Asts,34.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Ryan Rollins,Pts+Rebs,34.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Kevin Porter,Pts+Rebs+Asts,33.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Ryan Rollins,Pts+Rebs+Asts,33.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Ryan Rollins,Pts+Rebs+Asts,31.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Kevin Porter,Pts+Rebs+Asts,31.0,CLE,2026-02-25T20:10:00.000-05:00,MIL,standard,,Standard,,False
Kevin Porter,Pts+Asts,30.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Kevin Porter,Pts+Asts,29.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
Kevin Porter,Pts+Rebs,29.5,CLE,2026-02-25T20:10:00.000-05:00,MIL,demon,True,"Demon (harder, higher payout)",,False
